ID_INT;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;Vias;TIPO_REDVIAL;Competencia_Via;Competencia_Administrativa;Siniestro_fatal
l-431785;150103;LIMA;LIMA;ATE;-12.0063421;-76.8302505;Avenida Los Incas;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-431897;150108;LIMA;LIMA;CHORRILLOS;-12.2004592;-76.9964146;Avenida Alameda Premio Real / Avenida Caminos del Inca;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432248;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.166805;-76.9517673;Avenida Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432249;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1674393;-76.9512897;Avenida Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432253;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1669633;-76.951931;Avenida Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-432257;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1644791;-76.9535407;Avenida Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432259;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1646317;-76.9537471;Avenida Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432262;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1641788;-76.9537697;Avenida Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432275;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1594286;-76.9588723;Avenida Los Héroes;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432293;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1505059;-76.9800836;Avenida Los Héroes;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432303;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1561459;-76.9669624;Avenida Los Héroes;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432333;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.1827636;-76.9422695;Avenida Mateo Pumacahua;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432338;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1825981;-76.9423875;Avenida Mateo Pumacahua;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432618;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.2210962;-76.9386624;Avenida 3 de Octubre / Avenida Micaela Bastidas;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432620;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.1964867;-76.9533954;Avenida Micaela Bastidas / Calle 6;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-432773;150118;LIMA;LIMA;LURIGANCHO;-11.9985027;-76.9268117;Avenida Las Torres;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-432774;150118;LIMA;LIMA;LURIGANCHO;-11.9986071;-76.9271434;-;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-432781;150118;LIMA;LIMA;LURIGANCHO;-11.9984005;-76.9269515;Avenida Las Torres;METROPOLITANA;PROVINCIAL;DISTRITAL;3
l-432892;150118;LIMA;LIMA;LURIGANCHO;-11.9850061;-76.9384418;Avenida 5 de Agosto / Avenida 9 de Setiembre;VECINAL;DISTRITAL;DISTRITAL;1
l-432893;150118;LIMA;LIMA;LURIGANCHO;-11.9849274;-76.9383534;Avenida 5 de Agosto / Avenida 9 de Setiembre;VECINAL;DISTRITAL;DISTRITAL;1
l-433729;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9332447;-76.9684154;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-433730;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9333167;-76.9684673;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-434101;150106;LIMA;LIMA;CARABAYLLO;-11.8454917;-77.0006615;Avenida 3;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-436239;150139;LIMA;LIMA;SANTA ROSA;-11.7962561;-77.1648489;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-436254;150139;LIMA;LIMA;SANTA ROSA;-11.7964764;-77.1648696;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-436267;150139;LIMA;LIMA;SANTA ROSA;-11.7964398;-77.1648507;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-343867;150123;LIMA;LIMA;PACHACAMAC;-12.0835813;-76.8780158;Avenida Las Lomas / Calle María Teresa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-437553;150103;LIMA;LIMA;ATE;-12.0215819;-76.9076418;Calle Las Praderas / Pasaje 9 de Diciembre;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-437557;150103;LIMA;LIMA;ATE;-12.0227376;-76.9118999;Calle Las Praderas;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-437559;150103;LIMA;LIMA;ATE;-12.0214333;-76.9071934;Calle Las Praderas;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-437567;150103;LIMA;LIMA;ATE;-12.019378;-76.9009969;Calle 3 / Calle Las Praderas;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-828497;150811;LIMA;HUAURA;SAYAN;-11.15102873;-77.24624222;CALLE LOS EMPLEADOS;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-438284;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-11.9639924;-77.0929141;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-438285;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-11.9638328;-77.0927176;Avenida Tantamayo;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-438372;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-11.9638633;-77.0927552;Avenida Tantamayo;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4394;150122;LIMA;LIMA;MIRAFLORES;-12.1294365;-77.023059;Avenida 28 de Julio / Avenida Paseo de la República;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4395;150122;LIMA;LIMA;MIRAFLORES;-12.1287651;-77.0022031;Avenida Alfredo Benavides;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-439518;150811;LIMA;HUAURA;SAYAN;-11.1974513;-77.4244146;-;VECINAL;DISTRITAL;DISTRITAL;1
l-439875;150811;LIMA;HUAURA;SAYAN;-11.2180889;-77.409188;Avenida Principal;VECINAL;DISTRITAL;DISTRITAL;1
l-439886;150811;LIMA;HUAURA;SAYAN;-11.2181161;-77.4091324;Avenida Principal;VECINAL;DISTRITAL;DISTRITAL;1
l-4403;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1285942;-76.9980689;Avenida Alfredo Benavides / Jr. Galeano;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-344861;150123;LIMA;LIMA;PACHACAMAC;-12.2189208;-76.8560808;Calle El Olivo;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-4404;150122;LIMA;LIMA;MIRAFLORES;-12.1287095;-77.0022082;Avenida Alfredo Benavides;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-440469;150601;LIMA;HUARAL;HUARAL;-11.4850465;-77.2059295;Avenida Los Naturales / Las Rosas;VECINAL;DISTRITAL;PROVINCIAL;1
l-441227;150601;LIMA;HUARAL;HUARAL;-11.4698583;-77.2369631;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-441228;150601;LIMA;HUARAL;HUARAL;-11.4700781;-77.2372556;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-4415;150122;LIMA;LIMA;MIRAFLORES;-12.1263295;-77.0181137;Avenida Alfredo Benavides / Avenida República de Panamá;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-442184;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.2213482;-76.9202054;Avenida 6 / Avenida Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-442281;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1964521;-76.9312961;Avenida Jorge Chávez;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-442308;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.2359882;-76.9232121;Avenida Revolución / Avenida Universitaria;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4427;150122;LIMA;LIMA;MIRAFLORES;-12.1177237;-77.0088943;Avenida Roca y Boloña / Avenida de Tomás Marsano;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-444473;150101;LIMA;LIMA;LIMA;-12.0484665;-77.059314;Avenida Naciones Unidas;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-445496;150101;LIMA;LIMA;LIMA;-12.0649878;-77.0452015;-;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-445497;150101;LIMA;LIMA;LIMA;-12.0652045;-77.0451854;Avenida 28 de Julio;METROPOLITANA;PROVINCIAL;PROVINCIAL;0
l-445498;150101;LIMA;LIMA;LIMA;-12.0650671;-77.0451363;-;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-96095;150126;LIMA;LIMA;PUNTA HERMOSA;-12.332906;-76.824855;AV GARCÃA RADA CON CALLE ISLA BALLESTAS;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-445520;150121;LIMA;LIMA;PUEBLO LIBRE;-12.0805739;-77.0583151;Avenida Brasil / Avenida San Felipe;METROPOLITANA;PROVINCIAL;DISTRITAL;4
l-445521;150121;LIMA;LIMA;PUEBLO LIBRE;-12.0786289;-77.0567067;Avenida Brasil / Avenida Francisco Javier Mariátegui;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-445522;150121;LIMA;LIMA;PUEBLO LIBRE;-12.0741198;-77.0529661;Avenida Afranio de Mello Franco / Avenida Brasil;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-446027;150115;LIMA;LIMA;LA VICTORIA;-12.0669967;-76.9977383;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-446053;150116;LIMA;LIMA;LINCE;-12.0860031;-77.0356561;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-446054;150116;LIMA;LIMA;LINCE;-12.086013;-77.0357323;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-446055;150116;LIMA;LIMA;LINCE;-12.0859921;-77.035647;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4477;150104;LIMA;LIMA;BARRANCO;-12.13407441;-77.02055953;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4478;150104;LIMA;LIMA;BARRANCO;-12.13405168;-77.02022975;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4480;150104;LIMA;LIMA;BARRANCO;-12.1395093;-77.0276835;Quebrada de Armendariz;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4482;150104;LIMA;LIMA;BARRANCO;-12.13414489;-77.02049307;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-52815;220910;SAN MARTIN;SAN MARTIN;MORALES;-6.478812;-76.386442;JR MOYOBAMBA CDRA 2 CON JR SAN MARTIN CDRA 4;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-4483;150104;LIMA;LIMA;BARRANCO;-12.1341617;-77.020719;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-52968;220910;SAN MARTIN;SAN MARTIN;MORALES;-6.481044;-76.381738;TUPAC AMARU;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-4484;150104;LIMA;LIMA;BARRANCO;-12.13412038;-77.02016387;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-96459;150125;LIMA;LIMA;PUENTE PIEDRA;-11.830216;-77.11077;AV. LAS PALMERAS CON AV. 2;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-4485;150104;LIMA;LIMA;BARRANCO;-12.1342647;-77.0200255;Vía Expresa Luis Fernán Bedoya Reyes;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-454048;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.2176052;-76.9546118;Avenida Separadora Agroindustrial / Calle 8;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4578;150141;LIMA;LIMA;SURQUILLO;-12.1156861;-77.0102719;Alejandro Deustua / Avenida de Tomás Marsano / República del Salvador;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4617;150141;LIMA;LIMA;SURQUILLO;-12.1124675;-77.0134923;Calle Prolongación San Fernando;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-4620;150141;LIMA;LIMA;SURQUILLO;-12.1125587;-77.0134829;Avenida Angamos Este / Calle Prolongación San Fernando;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-463465;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.974769;-77.0003173;Avenida Canto Rey / Avenida Fernando Wiesse;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-463466;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9750159;-77.0002806;Avenida Canto Rey / Avenida Fernando Wiesse;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-463560;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9683172;-76.9937528;Avenida Fernando Wiesse;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-463576;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9745996;-77.0000973;Avenida Fernando Wiesse;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-463666;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1504945;-76.9804456;Avenida Los Héroes;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-464127;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9596132;-76.9872872;Avenida Fernando Wiesse;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-464128;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9606467;-76.98826;Avenida Fernando Wiesse;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-464138;150130;LIMA;LIMA;SAN BORJA;-12.105343;-77.0008891;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-464139;150130;LIMA;LIMA;SAN BORJA;-12.1054083;-77.0008544;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-464245;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1316039;-76.9989911;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-464526;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1477541;-76.986576;Avenida Santiago de Surco;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-464527;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1478406;-76.9863948;Avenida Santiago de Surco;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-464528;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.147544;-76.9869596;Avenida Santiago de Surco;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-464551;150123;LIMA;LIMA;PACHACAMAC;-12.2302967;-76.8603743;Jr. Lima / Jr. Paraíso;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-464552;150123;LIMA;LIMA;PACHACAMAC;-12.2293764;-76.859295;Jr. Comercio / Jr. Paraíso;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-464730;150204;LIMA;BARRANCA;SUPE;-10.7713035;-77.6624701;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-466876;150141;LIMA;LIMA;SURQUILLO;-12.1124734;-77.0133703;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-466878;150141;LIMA;LIMA;SURQUILLO;-12.1125487;-77.0133814;Avenida Angamos Este;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-466880;150141;LIMA;LIMA;SURQUILLO;-12.1124192;-77.0133909;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-466917;150122;LIMA;LIMA;MIRAFLORES;-12.1176834;-77.0088144;Avenida Roca y Boloña / Avenida de Tomás Marsano;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-466967;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9905904;-77.0154318;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-468002;150134;LIMA;LIMA;SAN LUIS;-12.0670157;-76.9970285;Calle Leonidas La Serre;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-469949;150137;LIMA;LIMA;SANTA ANITA;-12.040863;-76.9813252;Avenida César Vallejo / Calle Maximo Velando;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-469954;150103;LIMA;LIMA;ATE;-12.0455647;-76.9412813;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-469958;150103;LIMA;LIMA;ATE;-12.0455423;-76.9412564;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-469959;150103;LIMA;LIMA;ATE;-12.0455117;-76.9411651;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-477608;150113;LIMA;LIMA;JESUS MARIA;-12.0663357;-77.046238;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-477609;150113;LIMA;LIMA;JESUS MARIA;-12.0662382;-77.04629;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-477611;150101;LIMA;LIMA;LIMA;-12.0596333;-77.0779904;Jr. Ezequiel Ossio Peñaranda;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-477612;150101;LIMA;LIMA;LIMA;-12.0594;-77.0780463;Jr. Ezequiel Ossio Peñaranda;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-490386;150117;LIMA;LIMA;LOS OLIVOS;-11.995753;-77.0838235;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-493614;150810;LIMA;HUAURA;SANTA MARIA;-11.1095675;-77.588452;Avenida 4 de Setiembre / Los Jazmines;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-494082;150108;LIMA;LIMA;CHORRILLOS;-12.1881878;-76.9827147;Avenida Los Próceres / Calle Cahuide;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-495025;150118;LIMA;LIMA;LURIGANCHO;-12.0195147;-76.9190013;Avenida La Paz;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-495029;150118;LIMA;LIMA;LURIGANCHO;-12.0194123;-76.9184429;Avenida La Paz;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-495033;150118;LIMA;LIMA;LURIGANCHO;-12.0194486;-76.9186409;Avenida La Paz;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-497631;150801;LIMA;HUAURA;HUACHO;-11.1022696;-77.597746;Calle Andrés Avelino Cáceres / Calle Progreso;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-497650;150810;LIMA;HUAURA;SANTA MARIA;-11.096642;-77.5947403;Avenida Félix B. Cárdenas;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-4979;150117;LIMA;LIMA;LOS OLIVOS;-11.9637561;-77.0773608;Avenida A / Avenida Los Próceres de Huandoy;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-498214;150101;LIMA;LIMA;LIMA;-12.0736113;-77.0362671;-;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-4986;150117;LIMA;LIMA;LOS OLIVOS;-11.9886777;-77.0808392;Avenida Los Olivos / Avenida Universitaria;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4987;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-11.9885746;-77.0810618;Avenida Los Olivos / Avenida Universitaria;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-4989;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-11.9908695;-77.0930569;Avenida 12 de Octubre / Avenida Carlos Alberto Izaguirre;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-499025;150104;LIMA;LIMA;BARRANCO;-12.1392997;-77.0176067;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-499492;150123;LIMA;LIMA;PACHACAMAC;-12.0830429;-76.8782751;Avenida Las Lomas;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-499499;150123;LIMA;LIMA;PACHACAMAC;-12.0831464;-76.8782358;Avenida Las Lomas;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-5000;150110;LIMA;LIMA;COMAS;-11.9454765;-77.0633176;Avenida 22 de Agosto / Jr. Vicente Angulo;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-50054;150134;LIMA;LIMA;SAN LUIS;-12.068436;-76.9917861;Avenida Eloy Ureta / Avenida Mariscal Agustin Gamarra;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-50060;150134;LIMA;LIMA;SAN LUIS;-12.0682452;-76.99191;Avenida Eloy Ureta;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-50062;150134;LIMA;LIMA;SAN LUIS;-12.0685722;-76.9917038;Avenida Eloy Ureta;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-502319;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1482701;-76.9860756;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502320;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1484013;-76.9862206;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502321;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1481651;-76.9860068;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502322;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1481834;-76.9859727;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502323;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1482201;-76.9860449;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502324;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1482271;-76.9858856;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502325;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1484309;-76.98617;-;METROPOLITANA;PROVINCIAL;DISTRITAL;0
l-502326;150122;LIMA;LIMA;MIRAFLORES;-12.1209321;-77.0066185;Avenida de Tomás Marsano;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502334;150141;LIMA;LIMA;SURQUILLO;-12.1055663;-77.0179434;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-502336;150141;LIMA;LIMA;SURQUILLO;-12.105578;-77.0179768;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5029;150110;LIMA;LIMA;COMAS;-11.9659587;-77.0559977;Avenida Maestro Peruano / Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5039;150110;LIMA;LIMA;COMAS;-11.9571888;-77.0530692;Avenida México / Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5041;150110;LIMA;LIMA;COMAS;-11.9371508;-77.0492985;Avenida Túpac Amaru / Santa Cruz;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-5042;150110;LIMA;LIMA;COMAS;-11.936461;-77.0488275;Avenida Túpac Amaru / José Gabriel Aguilar;METROPOLITANA;PROVINCIAL;DISTRITAL;3
l-504425;150601;LIMA;HUARAL;HUARAL;-11.4806409;-77.2077212;Calle Monte Carmelo;VECINAL;DISTRITAL;PROVINCIAL;1
l-5051;150110;LIMA;LIMA;COMAS;-11.9513549;-77.0509036;Avenida Túpac Amaru / Calle Haití;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5055;150110;LIMA;LIMA;COMAS;-11.9620499;-77.0546879;Avenida Túpac Amaru / Jr. República del Perú;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-505641;150106;LIMA;LIMA;CARABAYLLO;-11.8616654;-77.0536838;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-505658;150106;LIMA;LIMA;CARABAYLLO;-11.8615932;-77.0534277;Calle Los Ciruelos;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5057;150110;LIMA;LIMA;COMAS;-11.9624871;-77.0548328;Avenida El Parral / Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5058;150110;LIMA;LIMA;COMAS;-11.9624207;-77.0548121;Avenida El Parral / Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5065;150110;LIMA;LIMA;COMAS;-11.9525292;-77.0514694;Avenida 22 de Agosto / Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-5068;150110;LIMA;LIMA;COMAS;-11.9657794;-77.0559351;Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5070;150110;LIMA;LIMA;COMAS;-11.9409396;-77.0504466;Avenida Andrés Belaúnde Este / Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5072;150117;LIMA;LIMA;LOS OLIVOS;-11.9619789;-77.0637853;Avenida Alfredo Mendiola / Avenida Gerrado Unger;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5073;150117;LIMA;LIMA;LOS OLIVOS;-11.9622243;-77.0634657;Avenida Gerrado Unger;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-5074;150117;LIMA;LIMA;LOS OLIVOS;-11.9623112;-77.0634427;Avenida Gerrado Unger;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-507496;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9538038;-77.003213;Calle Rio Bondra / Los Tulipanes;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-510681;150103;LIMA;LIMA;ATE;-12.0205324;-76.8113825;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-510695;150103;LIMA;LIMA;ATE;-12.0209719;-76.8113583;Avenida Andrés Avelino Cáceres;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-511029;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1482124;-76.9341276;Avenida Jerusalen / Pasaje los Angeles;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-511030;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1480424;-76.9340708;Pasaje los Angeles;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-511125;150103;LIMA;LIMA;ATE;-12.0263356;-76.8923119;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-511144;150103;LIMA;LIMA;ATE;-12.0266488;-76.8925327;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-511145;150103;LIMA;LIMA;ATE;-12.0265236;-76.8925551;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-511260;150125;LIMA;LIMA;PUENTE PIEDRA;-11.8222038;-77.1032768;Calle Lirios;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-5138;150110;LIMA;LIMA;COMAS;-11.9407652;-77.0671026;Avenida Gerardo Unger;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-51783;150601;LIMA;HUARAL;HUARAL;-11.4917946;-77.211459;Avenida Los Geranios;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-518184;150118;LIMA;LIMA;LURIGANCHO;-11.9689261;-76.9372781;Avenida Unión Jicamarca;VECINAL;DISTRITAL;DISTRITAL;1
l-51821;150601;LIMA;HUARAL;HUARAL;-11.4887665;-77.2025474;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-51873;150601;LIMA;HUARAL;HUARAL;-11.5003434;-77.2083267;Cusco;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
