ubigeo,departamento,provincia,distrito,slug,tipo,excel_relpath
200207,PIURA,AYABACA,PAIMAS,PIURA-AYABACA-PAIMAS,G,ZonasEscolares/excels/PIURA-AYABACA-PAIMAS.xlsx
200208,PIURA,AYABACA,SAPILLICA,PIURA-AYABACA-SAPILLICA,G,ZonasEscolares/excels/PIURA-AYABACA-SAPILLICA.xlsx
200209,PIURA,AYABACA,SICCHEZ,PIURA-AYABACA-SICCHEZ,F,ZonasEscolares/excels/PIURA-AYABACA-SICCHEZ.xlsx
200210,PIURA,AYABACA,SUYO,PIURA-AYABACA-SUYO,G,ZonasEscolares/excels/PIURA-AYABACA-SUYO.xlsx
200301,PIURA,HUANCABAMBA,HUANCABAMBA,PIURA-HUANCABAMBA-HUANCABAMBA,B,ZonasEscolares/excels/PIURA-HUANCABAMBA-HUANCABAMBA.xlsx
200302,PIURA,HUANCABAMBA,CANCHAQUE,PIURA-HUANCABAMBA-CANCHAQUE,G,ZonasEscolares/excels/PIURA-HUANCABAMBA-CANCHAQUE.xlsx
200303,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,PIURA-HUANCABAMBA-EL_CARMEN_DE_LA_FRONTERA,G,ZonasEscolares/excels/PIURA-HUANCABAMBA-EL_CARMEN_DE_LA_FRONTERA.xlsx
200304,PIURA,HUANCABAMBA,HUARMACA,PIURA-HUANCABAMBA-HUARMACA,G,ZonasEscolares/excels/PIURA-HUANCABAMBA-HUARMACA.xlsx
200305,PIURA,HUANCABAMBA,LALAQUIZ,PIURA-HUANCABAMBA-LALAQUIZ,G,ZonasEscolares/excels/PIURA-HUANCABAMBA-LALAQUIZ.xlsx
200306,PIURA,HUANCABAMBA,SAN_MIGUEL_DE_EL_FAIQUE,PIURA-HUANCABAMBA-SAN_MIGUEL_DE_EL_FAIQUE,G,ZonasEscolares/excels/PIURA-HUANCABAMBA-SAN_MIGUEL_DE_EL_FAIQUE.xlsx
200307,PIURA,HUANCABAMBA,SONDOR,PIURA-HUANCABAMBA-SONDOR,G,ZonasEscolares/excels/PIURA-HUANCABAMBA-SONDOR.xlsx
200308,PIURA,HUANCABAMBA,SONDORILLO,PIURA-HUANCABAMBA-SONDORILLO,G,ZonasEscolares/excels/PIURA-HUANCABAMBA-SONDORILLO.xlsx
200401,PIURA,MORROPON,CHULUCANAS,PIURA-MORROPON-CHULUCANAS,A,ZonasEscolares/excels/PIURA-MORROPON-CHULUCANAS.xlsx
200402,PIURA,MORROPON,BUENOS_AIRES,PIURA-MORROPON-BUENOS_AIRES,E,ZonasEscolares/excels/PIURA-MORROPON-BUENOS_AIRES.xlsx
200403,PIURA,MORROPON,CHALACO,PIURA-MORROPON-CHALACO,G,ZonasEscolares/excels/PIURA-MORROPON-CHALACO.xlsx
200404,PIURA,MORROPON,LA_MATANZA,PIURA-MORROPON-LA_MATANZA,F,ZonasEscolares/excels/PIURA-MORROPON-LA_MATANZA.xlsx
200405,PIURA,MORROPON,MORROPON,PIURA-MORROPON-MORROPON,E,ZonasEscolares/excels/PIURA-MORROPON-MORROPON.xlsx
200406,PIURA,MORROPON,SALITRAL,PIURA-MORROPON-SALITRAL,E,ZonasEscolares/excels/PIURA-MORROPON-SALITRAL.xlsx
200407,PIURA,MORROPON,SAN_JUAN_DE_BIGOTE,PIURA-MORROPON-SAN_JUAN_DE_BIGOTE,F,ZonasEscolares/excels/PIURA-MORROPON-SAN_JUAN_DE_BIGOTE.xlsx
200408,PIURA,MORROPON,SANTA_CATALINA_DE_MOSSA,PIURA-MORROPON-SANTA_CATALINA_DE_MOSSA,F,ZonasEscolares/excels/PIURA-MORROPON-SANTA_CATALINA_DE_MOSSA.xlsx
200409,PIURA,MORROPON,SANTO_DOMINGO,PIURA-MORROPON-SANTO_DOMINGO,G,ZonasEscolares/excels/PIURA-MORROPON-SANTO_DOMINGO.xlsx
200410,PIURA,MORROPON,YAMANGO,PIURA-MORROPON-YAMANGO,G,ZonasEscolares/excels/PIURA-MORROPON-YAMANGO.xlsx
200501,PIURA,PAITA,PAITA,PIURA-PAITA-PAITA,A,ZonasEscolares/excels/PIURA-PAITA-PAITA.xlsx
200502,PIURA,PAITA,AMOTAPE,PIURA-PAITA-AMOTAPE,E,ZonasEscolares/excels/PIURA-PAITA-AMOTAPE.xlsx
200503,PIURA,PAITA,ARENAL,PIURA-PAITA-ARENAL,E,ZonasEscolares/excels/PIURA-PAITA-ARENAL.xlsx
200504,PIURA,PAITA,COLAN,PIURA-PAITA-COLAN,E,ZonasEscolares/excels/PIURA-PAITA-COLAN.xlsx
200505,PIURA,PAITA,LA_HUACA,PIURA-PAITA-LA_HUACA,E,ZonasEscolares/excels/PIURA-PAITA-LA_HUACA.xlsx
200506,PIURA,PAITA,TAMARINDO,PIURA-PAITA-TAMARINDO,E,ZonasEscolares/excels/PIURA-PAITA-TAMARINDO.xlsx
200507,PIURA,PAITA,VICHAYAL,PIURA-PAITA-VICHAYAL,E,ZonasEscolares/excels/PIURA-PAITA-VICHAYAL.xlsx
200601,PIURA,SULLANA,SULLANA,PIURA-SULLANA-SULLANA,A,ZonasEscolares/excels/PIURA-SULLANA-SULLANA.xlsx
200602,PIURA,SULLANA,BELLAVISTA,PIURA-SULLANA-BELLAVISTA,D,ZonasEscolares/excels/PIURA-SULLANA-BELLAVISTA.xlsx
200603,PIURA,SULLANA,IGNACIO_ESCUDERO,PIURA-SULLANA-IGNACIO_ESCUDERO,E,ZonasEscolares/excels/PIURA-SULLANA-IGNACIO_ESCUDERO.xlsx
200604,PIURA,SULLANA,LANCONES,PIURA-SULLANA-LANCONES,G,ZonasEscolares/excels/PIURA-SULLANA-LANCONES.xlsx
200605,PIURA,SULLANA,MARCAVELICA,PIURA-SULLANA-MARCAVELICA,E,ZonasEscolares/excels/PIURA-SULLANA-MARCAVELICA.xlsx
200606,PIURA,SULLANA,MIGUEL_CHECA,PIURA-SULLANA-MIGUEL_CHECA,E,ZonasEscolares/excels/PIURA-SULLANA-MIGUEL_CHECA.xlsx
200607,PIURA,SULLANA,QUERECOTILLO,PIURA-SULLANA-QUERECOTILLO,E,ZonasEscolares/excels/PIURA-SULLANA-QUERECOTILLO.xlsx
200608,PIURA,SULLANA,SALITRAL,PIURA-SULLANA-SALITRAL,E,ZonasEscolares/excels/PIURA-SULLANA-SALITRAL.xlsx
200701,PIURA,TALARA,PARIÑAS,PIURA-TALARA-PARIÑAS,A,ZonasEscolares/excels/PIURA-TALARA-PARIÑAS.xlsx
200702,PIURA,TALARA,EL_ALTO,PIURA-TALARA-EL_ALTO,E,ZonasEscolares/excels/PIURA-TALARA-EL_ALTO.xlsx
200703,PIURA,TALARA,LA_BREA,PIURA-TALARA-LA_BREA,E,ZonasEscolares/excels/PIURA-TALARA-LA_BREA.xlsx
200704,PIURA,TALARA,LOBITOS,PIURA-TALARA-LOBITOS,E,ZonasEscolares/excels/PIURA-TALARA-LOBITOS.xlsx
200705,PIURA,TALARA,LOS_ORGANOS,PIURA-TALARA-LOS_ORGANOS,E,ZonasEscolares/excels/PIURA-TALARA-LOS_ORGANOS.xlsx
200706,PIURA,TALARA,MANCORA,PIURA-TALARA-MANCORA,E,ZonasEscolares/excels/PIURA-TALARA-MANCORA.xlsx
200801,PIURA,SECHURA,SECHURA,PIURA-SECHURA-SECHURA,A,ZonasEscolares/excels/PIURA-SECHURA-SECHURA.xlsx
200802,PIURA,SECHURA,BELLAVISTA_DE_LA_UNION,PIURA-SECHURA-BELLAVISTA_DE_LA_UNION,E,ZonasEscolares/excels/PIURA-SECHURA-BELLAVISTA_DE_LA_UNION.xlsx
200803,PIURA,SECHURA,BERNAL,PIURA-SECHURA-BERNAL,E,ZonasEscolares/excels/PIURA-SECHURA-BERNAL.xlsx
200804,PIURA,SECHURA,CRISTO_NOS_VALGA,PIURA-SECHURA-CRISTO_NOS_VALGA,F,ZonasEscolares/excels/PIURA-SECHURA-CRISTO_NOS_VALGA.xlsx
200805,PIURA,SECHURA,VICE,PIURA-SECHURA-VICE,E,ZonasEscolares/excels/PIURA-SECHURA-VICE.xlsx
200806,PIURA,SECHURA,RINCONADA_LLICUAR,PIURA-SECHURA-RINCONADA_LLICUAR,E,ZonasEscolares/excels/PIURA-SECHURA-RINCONADA_LLICUAR.xlsx
210101,PUNO,PUNO,PUNO,PUNO-PUNO-PUNO,A,ZonasEscolares/excels/PUNO-PUNO-PUNO.xlsx
210102,PUNO,PUNO,ACORA,PUNO-PUNO-ACORA,G,ZonasEscolares/excels/PUNO-PUNO-ACORA.xlsx
210103,PUNO,PUNO,AMANTANI,PUNO-PUNO-AMANTANI,G,ZonasEscolares/excels/PUNO-PUNO-AMANTANI.xlsx
210104,PUNO,PUNO,ATUNCOLLA,PUNO-PUNO-ATUNCOLLA,G,ZonasEscolares/excels/PUNO-PUNO-ATUNCOLLA.xlsx
210105,PUNO,PUNO,CAPACHICA,PUNO-PUNO-CAPACHICA,G,ZonasEscolares/excels/PUNO-PUNO-CAPACHICA.xlsx
210106,PUNO,PUNO,CHUCUITO,PUNO-PUNO-CHUCUITO,G,ZonasEscolares/excels/PUNO-PUNO-CHUCUITO.xlsx
210107,PUNO,PUNO,COATA,PUNO-PUNO-COATA,G,ZonasEscolares/excels/PUNO-PUNO-COATA.xlsx
210108,PUNO,PUNO,HUATA,PUNO-PUNO-HUATA,G,ZonasEscolares/excels/PUNO-PUNO-HUATA.xlsx
210109,PUNO,PUNO,MAÑAZO,PUNO-PUNO-MAÑAZO,F,ZonasEscolares/excels/PUNO-PUNO-MAÑAZO.xlsx
210110,PUNO,PUNO,PAUCARCOLLA,PUNO-PUNO-PAUCARCOLLA,G,ZonasEscolares/excels/PUNO-PUNO-PAUCARCOLLA.xlsx
210111,PUNO,PUNO,PICHACANI,PUNO-PUNO-PICHACANI,F,ZonasEscolares/excels/PUNO-PUNO-PICHACANI.xlsx
210112,PUNO,PUNO,PLATERIA,PUNO-PUNO-PLATERIA,G,ZonasEscolares/excels/PUNO-PUNO-PLATERIA.xlsx
210113,PUNO,PUNO,SAN_ANTONIO,PUNO-PUNO-SAN_ANTONIO,G,ZonasEscolares/excels/PUNO-PUNO-SAN_ANTONIO.xlsx
210114,PUNO,PUNO,TIQUILLACA,PUNO-PUNO-TIQUILLACA,G,ZonasEscolares/excels/PUNO-PUNO-TIQUILLACA.xlsx
210115,PUNO,PUNO,VILQUE,PUNO-PUNO-VILQUE,G,ZonasEscolares/excels/PUNO-PUNO-VILQUE.xlsx
210201,PUNO,AZANGARO,AZANGARO,PUNO-AZANGARO-AZANGARO,A,ZonasEscolares/excels/PUNO-AZANGARO-AZANGARO.xlsx
210202,PUNO,AZANGARO,ACHAYA,PUNO-AZANGARO-ACHAYA,G,ZonasEscolares/excels/PUNO-AZANGARO-ACHAYA.xlsx
210203,PUNO,AZANGARO,ARAPA,PUNO-AZANGARO-ARAPA,G,ZonasEscolares/excels/PUNO-AZANGARO-ARAPA.xlsx
210204,PUNO,AZANGARO,ASILLO,PUNO-AZANGARO-ASILLO,G,ZonasEscolares/excels/PUNO-AZANGARO-ASILLO.xlsx
210205,PUNO,AZANGARO,CAMINACA,PUNO-AZANGARO-CAMINACA,G,ZonasEscolares/excels/PUNO-AZANGARO-CAMINACA.xlsx
210206,PUNO,AZANGARO,CHUPA,PUNO-AZANGARO-CHUPA,G,ZonasEscolares/excels/PUNO-AZANGARO-CHUPA.xlsx
210207,PUNO,AZANGARO,JOSE_DOMINGO_CHOQUEHUANCA,PUNO-AZANGARO-JOSE_DOMINGO_CHOQUEHUANCA,F,ZonasEscolares/excels/PUNO-AZANGARO-JOSE_DOMINGO_CHOQUEHUANCA.xlsx
210208,PUNO,AZANGARO,MUÑANI,PUNO-AZANGARO-MUÑANI,G,ZonasEscolares/excels/PUNO-AZANGARO-MUÑANI.xlsx
210209,PUNO,AZANGARO,POTONI,PUNO-AZANGARO-POTONI,F,ZonasEscolares/excels/PUNO-AZANGARO-POTONI.xlsx
210210,PUNO,AZANGARO,SAMAN,PUNO-AZANGARO-SAMAN,G,ZonasEscolares/excels/PUNO-AZANGARO-SAMAN.xlsx
210211,PUNO,AZANGARO,SAN_ANTON,PUNO-AZANGARO-SAN_ANTON,F,ZonasEscolares/excels/PUNO-AZANGARO-SAN_ANTON.xlsx
210212,PUNO,AZANGARO,SAN_JOSE,PUNO-AZANGARO-SAN_JOSE,F,ZonasEscolares/excels/PUNO-AZANGARO-SAN_JOSE.xlsx
210213,PUNO,AZANGARO,SAN_JUAN_DE_SALINAS,PUNO-AZANGARO-SAN_JUAN_DE_SALINAS,G,ZonasEscolares/excels/PUNO-AZANGARO-SAN_JUAN_DE_SALINAS.xlsx
210214,PUNO,AZANGARO,SANTIAGO_DE_PUPUJA,PUNO-AZANGARO-SANTIAGO_DE_PUPUJA,G,ZonasEscolares/excels/PUNO-AZANGARO-SANTIAGO_DE_PUPUJA.xlsx
210215,PUNO,AZANGARO,TIRAPATA,PUNO-AZANGARO-TIRAPATA,G,ZonasEscolares/excels/PUNO-AZANGARO-TIRAPATA.xlsx
210301,PUNO,CARABAYA,MACUSANI,PUNO-CARABAYA-MACUSANI,B,ZonasEscolares/excels/PUNO-CARABAYA-MACUSANI.xlsx
210302,PUNO,CARABAYA,AJOYANI,PUNO-CARABAYA-AJOYANI,F,ZonasEscolares/excels/PUNO-CARABAYA-AJOYANI.xlsx
210303,PUNO,CARABAYA,AYAPATA,PUNO-CARABAYA-AYAPATA,G,ZonasEscolares/excels/PUNO-CARABAYA-AYAPATA.xlsx
210304,PUNO,CARABAYA,COASA,PUNO-CARABAYA-COASA,F,ZonasEscolares/excels/PUNO-CARABAYA-COASA.xlsx
210305,PUNO,CARABAYA,CORANI,PUNO-CARABAYA-CORANI,F,ZonasEscolares/excels/PUNO-CARABAYA-CORANI.xlsx
210306,PUNO,CARABAYA,CRUCERO,PUNO-CARABAYA-CRUCERO,E,ZonasEscolares/excels/PUNO-CARABAYA-CRUCERO.xlsx
210307,PUNO,CARABAYA,ITUATA,PUNO-CARABAYA-ITUATA,G,ZonasEscolares/excels/PUNO-CARABAYA-ITUATA.xlsx
210308,PUNO,CARABAYA,OLLACHEA,PUNO-CARABAYA-OLLACHEA,F,ZonasEscolares/excels/PUNO-CARABAYA-OLLACHEA.xlsx
210309,PUNO,CARABAYA,SAN_GABAN,PUNO-CARABAYA-SAN_GABAN,G,ZonasEscolares/excels/PUNO-CARABAYA-SAN_GABAN.xlsx
210310,PUNO,CARABAYA,USICAYOS,PUNO-CARABAYA-USICAYOS,F,ZonasEscolares/excels/PUNO-CARABAYA-USICAYOS.xlsx
210401,PUNO,CHUCUITO,JULI,PUNO-CHUCUITO-JULI,B,ZonasEscolares/excels/PUNO-CHUCUITO-JULI.xlsx
210402,PUNO,CHUCUITO,DESAGUADERO,PUNO-CHUCUITO-DESAGUADERO,F,ZonasEscolares/excels/PUNO-CHUCUITO-DESAGUADERO.xlsx
210403,PUNO,CHUCUITO,HUACULLANI,PUNO-CHUCUITO-HUACULLANI,G,ZonasEscolares/excels/PUNO-CHUCUITO-HUACULLANI.xlsx
210404,PUNO,CHUCUITO,KELLUYO,PUNO-CHUCUITO-KELLUYO,G,ZonasEscolares/excels/PUNO-CHUCUITO-KELLUYO.xlsx
210405,PUNO,CHUCUITO,PISACOMA,PUNO-CHUCUITO-PISACOMA,G,ZonasEscolares/excels/PUNO-CHUCUITO-PISACOMA.xlsx
210406,PUNO,CHUCUITO,POMATA,PUNO-CHUCUITO-POMATA,G,ZonasEscolares/excels/PUNO-CHUCUITO-POMATA.xlsx
210407,PUNO,CHUCUITO,ZEPITA,PUNO-CHUCUITO-ZEPITA,G,ZonasEscolares/excels/PUNO-CHUCUITO-ZEPITA.xlsx
210501,PUNO,EL_COLLAO,ILAVE,PUNO-EL_COLLAO-ILAVE,A,ZonasEscolares/excels/PUNO-EL_COLLAO-ILAVE.xlsx
210502,PUNO,EL_COLLAO,CAPAZO,PUNO-EL_COLLAO-CAPAZO,G,ZonasEscolares/excels/PUNO-EL_COLLAO-CAPAZO.xlsx
210503,PUNO,EL_COLLAO,PILCUYO,PUNO-EL_COLLAO-PILCUYO,G,ZonasEscolares/excels/PUNO-EL_COLLAO-PILCUYO.xlsx
210504,PUNO,EL_COLLAO,SANTA_ROSA,PUNO-EL_COLLAO-SANTA_ROSA,G,ZonasEscolares/excels/PUNO-EL_COLLAO-SANTA_ROSA.xlsx
210505,PUNO,EL_COLLAO,CONDURIRI,PUNO-EL_COLLAO-CONDURIRI,G,ZonasEscolares/excels/PUNO-EL_COLLAO-CONDURIRI.xlsx
210601,PUNO,HUANCANE,HUANCANE,PUNO-HUANCANE-HUANCANE,B,ZonasEscolares/excels/PUNO-HUANCANE-HUANCANE.xlsx
210602,PUNO,HUANCANE,COJATA,PUNO-HUANCANE-COJATA,F,ZonasEscolares/excels/PUNO-HUANCANE-COJATA.xlsx
210603,PUNO,HUANCANE,HUATASANI,PUNO-HUANCANE-HUATASANI,F,ZonasEscolares/excels/PUNO-HUANCANE-HUATASANI.xlsx
210604,PUNO,HUANCANE,INCHUPALLA,PUNO-HUANCANE-INCHUPALLA,G,ZonasEscolares/excels/PUNO-HUANCANE-INCHUPALLA.xlsx
210605,PUNO,HUANCANE,PUSI,PUNO-HUANCANE-PUSI,G,ZonasEscolares/excels/PUNO-HUANCANE-PUSI.xlsx
210606,PUNO,HUANCANE,ROSASPATA,PUNO-HUANCANE-ROSASPATA,G,ZonasEscolares/excels/PUNO-HUANCANE-ROSASPATA.xlsx
210607,PUNO,HUANCANE,TARACO,PUNO-HUANCANE-TARACO,G,ZonasEscolares/excels/PUNO-HUANCANE-TARACO.xlsx
210608,PUNO,HUANCANE,VILQUE_CHICO,PUNO-HUANCANE-VILQUE_CHICO,G,ZonasEscolares/excels/PUNO-HUANCANE-VILQUE_CHICO.xlsx
210701,PUNO,LAMPA,LAMPA,PUNO-LAMPA-LAMPA,B,ZonasEscolares/excels/PUNO-LAMPA-LAMPA.xlsx
210702,PUNO,LAMPA,CABANILLA,PUNO-LAMPA-CABANILLA,G,ZonasEscolares/excels/PUNO-LAMPA-CABANILLA.xlsx
210703,PUNO,LAMPA,CALAPUJA,PUNO-LAMPA-CALAPUJA,G,ZonasEscolares/excels/PUNO-LAMPA-CALAPUJA.xlsx
210704,PUNO,LAMPA,NICASIO,PUNO-LAMPA-NICASIO,G,ZonasEscolares/excels/PUNO-LAMPA-NICASIO.xlsx
210705,PUNO,LAMPA,OCUVIRI,PUNO-LAMPA-OCUVIRI,G,ZonasEscolares/excels/PUNO-LAMPA-OCUVIRI.xlsx
210706,PUNO,LAMPA,PALCA,PUNO-LAMPA-PALCA,F,ZonasEscolares/excels/PUNO-LAMPA-PALCA.xlsx
210707,PUNO,LAMPA,PARATIA,PUNO-LAMPA-PARATIA,F,ZonasEscolares/excels/PUNO-LAMPA-PARATIA.xlsx
210708,PUNO,LAMPA,PUCARA,PUNO-LAMPA-PUCARA,F,ZonasEscolares/excels/PUNO-LAMPA-PUCARA.xlsx
210709,PUNO,LAMPA,SANTA_LUCIA,PUNO-LAMPA-SANTA_LUCIA,E,ZonasEscolares/excels/PUNO-LAMPA-SANTA_LUCIA.xlsx
210710,PUNO,LAMPA,VILAVILA,PUNO-LAMPA-VILAVILA,F,ZonasEscolares/excels/PUNO-LAMPA-VILAVILA.xlsx
210801,PUNO,MELGAR,AYAVIRI,PUNO-MELGAR-AYAVIRI,A,ZonasEscolares/excels/PUNO-MELGAR-AYAVIRI.xlsx
210802,PUNO,MELGAR,ANTAUTA,PUNO-MELGAR-ANTAUTA,F,ZonasEscolares/excels/PUNO-MELGAR-ANTAUTA.xlsx
210803,PUNO,MELGAR,CUPI,PUNO-MELGAR-CUPI,G,ZonasEscolares/excels/PUNO-MELGAR-CUPI.xlsx
210804,PUNO,MELGAR,LLALLI,PUNO-MELGAR-LLALLI,F,ZonasEscolares/excels/PUNO-MELGAR-LLALLI.xlsx
210805,PUNO,MELGAR,MACARI,PUNO-MELGAR-MACARI,F,ZonasEscolares/excels/PUNO-MELGAR-MACARI.xlsx
210806,PUNO,MELGAR,NUÑOA,PUNO-MELGAR-NUÑOA,F,ZonasEscolares/excels/PUNO-MELGAR-NUÑOA.xlsx
210807,PUNO,MELGAR,ORURILLO,PUNO-MELGAR-ORURILLO,G,ZonasEscolares/excels/PUNO-MELGAR-ORURILLO.xlsx
210808,PUNO,MELGAR,SANTA_ROSA,PUNO-MELGAR-SANTA_ROSA,F,ZonasEscolares/excels/PUNO-MELGAR-SANTA_ROSA.xlsx
210809,PUNO,MELGAR,UMACHIRI,PUNO-MELGAR-UMACHIRI,G,ZonasEscolares/excels/PUNO-MELGAR-UMACHIRI.xlsx
210901,PUNO,MOHO,MOHO,PUNO-MOHO-MOHO,B,ZonasEscolares/excels/PUNO-MOHO-MOHO.xlsx
210902,PUNO,MOHO,CONIMA,PUNO-MOHO-CONIMA,G,ZonasEscolares/excels/PUNO-MOHO-CONIMA.xlsx
210903,PUNO,MOHO,HUAYRAPATA,PUNO-MOHO-HUAYRAPATA,F,ZonasEscolares/excels/PUNO-MOHO-HUAYRAPATA.xlsx
210904,PUNO,MOHO,TILALI,PUNO-MOHO-TILALI,G,ZonasEscolares/excels/PUNO-MOHO-TILALI.xlsx
211001,PUNO,SAN_ANTONIO_DE_PUTINA,PUTINA,PUNO-SAN_ANTONIO_DE_PUTINA-PUTINA,B,ZonasEscolares/excels/PUNO-SAN_ANTONIO_DE_PUTINA-PUTINA.xlsx
211002,PUNO,SAN_ANTONIO_DE_PUTINA,ANANEA,PUNO-SAN_ANTONIO_DE_PUTINA-ANANEA,E,ZonasEscolares/excels/PUNO-SAN_ANTONIO_DE_PUTINA-ANANEA.xlsx
211003,PUNO,SAN_ANTONIO_DE_PUTINA,PEDRO_VILCA_APAZA,PUNO-SAN_ANTONIO_DE_PUTINA-PEDRO_VILCA_APAZA,G,ZonasEscolares/excels/PUNO-SAN_ANTONIO_DE_PUTINA-PEDRO_VILCA_APAZA.xlsx
211004,PUNO,SAN_ANTONIO_DE_PUTINA,QUILCAPUNCU,PUNO-SAN_ANTONIO_DE_PUTINA-QUILCAPUNCU,F,ZonasEscolares/excels/PUNO-SAN_ANTONIO_DE_PUTINA-QUILCAPUNCU.xlsx
211005,PUNO,SAN_ANTONIO_DE_PUTINA,SINA,PUNO-SAN_ANTONIO_DE_PUTINA-SINA,G,ZonasEscolares/excels/PUNO-SAN_ANTONIO_DE_PUTINA-SINA.xlsx
211101,PUNO,SAN_ROMAN,JULIACA,PUNO-SAN_ROMAN-JULIACA,A,ZonasEscolares/excels/PUNO-SAN_ROMAN-JULIACA.xlsx
211102,PUNO,SAN_ROMAN,CABANA,PUNO-SAN_ROMAN-CABANA,G,ZonasEscolares/excels/PUNO-SAN_ROMAN-CABANA.xlsx
211103,PUNO,SAN_ROMAN,CABANILLAS,PUNO-SAN_ROMAN-CABANILLAS,F,ZonasEscolares/excels/PUNO-SAN_ROMAN-CABANILLAS.xlsx
211104,PUNO,SAN_ROMAN,CARACOTO,PUNO-SAN_ROMAN-CARACOTO,G,ZonasEscolares/excels/PUNO-SAN_ROMAN-CARACOTO.xlsx
211105,PUNO,SAN_ROMAN,SAN_MIGUEL,PUNO-SAN_ROMAN-SAN_MIGUEL,D,ZonasEscolares/excels/PUNO-SAN_ROMAN-SAN_MIGUEL.xlsx
211201,PUNO,SANDIA,SANDIA,PUNO-SANDIA-SANDIA,B,ZonasEscolares/excels/PUNO-SANDIA-SANDIA.xlsx
211202,PUNO,SANDIA,CUYOCUYO,PUNO-SANDIA-CUYOCUYO,F,ZonasEscolares/excels/PUNO-SANDIA-CUYOCUYO.xlsx
211203,PUNO,SANDIA,LIMBANI,PUNO-SANDIA-LIMBANI,F,ZonasEscolares/excels/PUNO-SANDIA-LIMBANI.xlsx
211204,PUNO,SANDIA,PATAMBUCO,PUNO-SANDIA-PATAMBUCO,G,ZonasEscolares/excels/PUNO-SANDIA-PATAMBUCO.xlsx
211205,PUNO,SANDIA,PHARA,PUNO-SANDIA-PHARA,G,ZonasEscolares/excels/PUNO-SANDIA-PHARA.xlsx
211206,PUNO,SANDIA,QUIACA,PUNO-SANDIA-QUIACA,G,ZonasEscolares/excels/PUNO-SANDIA-QUIACA.xlsx
211207,PUNO,SANDIA,SAN_JUAN_DEL_ORO,PUNO-SANDIA-SAN_JUAN_DEL_ORO,F,ZonasEscolares/excels/PUNO-SANDIA-SAN_JUAN_DEL_ORO.xlsx
211208,PUNO,SANDIA,YANAHUAYA,PUNO-SANDIA-YANAHUAYA,F,ZonasEscolares/excels/PUNO-SANDIA-YANAHUAYA.xlsx
211209,PUNO,SANDIA,ALTO_INAMBARI,PUNO-SANDIA-ALTO_INAMBARI,G,ZonasEscolares/excels/PUNO-SANDIA-ALTO_INAMBARI.xlsx
211210,PUNO,SANDIA,SAN_PEDRO_DE_PUTINA_PUNCO,PUNO-SANDIA-SAN_PEDRO_DE_PUTINA_PUNCO,G,ZonasEscolares/excels/PUNO-SANDIA-SAN_PEDRO_DE_PUTINA_PUNCO.xlsx
211301,PUNO,YUNGUYO,YUNGUYO,PUNO-YUNGUYO-YUNGUYO,B,ZonasEscolares/excels/PUNO-YUNGUYO-YUNGUYO.xlsx
211302,PUNO,YUNGUYO,ANAPIA,PUNO-YUNGUYO-ANAPIA,E,ZonasEscolares/excels/PUNO-YUNGUYO-ANAPIA.xlsx
211303,PUNO,YUNGUYO,COPANI,PUNO-YUNGUYO-COPANI,G,ZonasEscolares/excels/PUNO-YUNGUYO-COPANI.xlsx
211304,PUNO,YUNGUYO,CUTURAPI,PUNO-YUNGUYO-CUTURAPI,F,ZonasEscolares/excels/PUNO-YUNGUYO-CUTURAPI.xlsx
211305,PUNO,YUNGUYO,OLLARAYA,PUNO-YUNGUYO-OLLARAYA,G,ZonasEscolares/excels/PUNO-YUNGUYO-OLLARAYA.xlsx
211306,PUNO,YUNGUYO,TINICACHI,PUNO-YUNGUYO-TINICACHI,F,ZonasEscolares/excels/PUNO-YUNGUYO-TINICACHI.xlsx
211307,PUNO,YUNGUYO,UNICACHI,PUNO-YUNGUYO-UNICACHI,F,ZonasEscolares/excels/PUNO-YUNGUYO-UNICACHI.xlsx
220101,SAN_MARTIN,MOYOBAMBA,MOYOBAMBA,SAN_MARTIN-MOYOBAMBA-MOYOBAMBA,A,ZonasEscolares/excels/SAN_MARTIN-MOYOBAMBA-MOYOBAMBA.xlsx
220102,SAN_MARTIN,MOYOBAMBA,CALZADA,SAN_MARTIN-MOYOBAMBA-CALZADA,E,ZonasEscolares/excels/SAN_MARTIN-MOYOBAMBA-CALZADA.xlsx
220103,SAN_MARTIN,MOYOBAMBA,HABANA,SAN_MARTIN-MOYOBAMBA-HABANA,E,ZonasEscolares/excels/SAN_MARTIN-MOYOBAMBA-HABANA.xlsx
220104,SAN_MARTIN,MOYOBAMBA,JEPELACIO,SAN_MARTIN-MOYOBAMBA-JEPELACIO,F,ZonasEscolares/excels/SAN_MARTIN-MOYOBAMBA-JEPELACIO.xlsx
220105,SAN_MARTIN,MOYOBAMBA,SORITOR,SAN_MARTIN-MOYOBAMBA-SORITOR,E,ZonasEscolares/excels/SAN_MARTIN-MOYOBAMBA-SORITOR.xlsx
220106,SAN_MARTIN,MOYOBAMBA,YANTALO,SAN_MARTIN-MOYOBAMBA-YANTALO,E,ZonasEscolares/excels/SAN_MARTIN-MOYOBAMBA-YANTALO.xlsx
220201,SAN_MARTIN,BELLAVISTA,BELLAVISTA,SAN_MARTIN-BELLAVISTA-BELLAVISTA,B,ZonasEscolares/excels/SAN_MARTIN-BELLAVISTA-BELLAVISTA.xlsx
