Codigo_Unico;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;nombre_establecimiento;Direccion;Categoria;Competencia_Via;Competencia Administrativa;Siniestros_fatales
32180;40126;AREQUIPA;AREQUIPA;YANAHUARA;-16.385259;-71.540349;POLICLINICO EXPERTTA;CALLE ALFONSO UGARTE NUMERO 607 PISO 1 INTERIOR 3 URBANIZACION CERCADO DE YANAHUARA DISTRITO YANAHUARA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
32758;220909;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;-6.4908363;-76.3517875;CONSULTORIO ODONTOLOGICO DENT ALENA;RICARDO PALMA NUMERO 815 PISO 1 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-1;PROVINCIAL;DISTRITAL;0
26131;150110;LIMA;LIMA;COMAS;-11.9374701;-77.0534924;CONSULTORIO MEDICO DE SEDAPAL- SEDE COMAS;AVENIDA VICTOR ANDRES BELAUNDE NUMERO 570 DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
32231;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.65648722;-73.38820121;CONSULTORIO DENTAL O.C.C. DENT;JUAN ANTONIO TRELLES NUMERO 333 DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
33068;150116;LIMA;LIMA;LINCE;-12.0843035;-77.0398955;POLICLINICO JULIO C. TELLO;FRANCISCO DE ZELA N∫1901 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
33330;230101;TACNA;TACNA;TACNA;-18.011343;-70.2459594;CENTRO ODONTOLOGICO VILLANUEVA;AVENIDA BOLOGNESI NUMERO 850 PISO 4 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-3;DISTRITAL;PROVINCIAL;0
32000;110101;ICA;ICA;ICA;-14.0643039;-75.7358496;CENTRO MEDICO ICA PERU S.A.C;AVENIDA FERNANDO LEON ARECHUA NUMERO 207 PISO 2 DEPARTAMENTO 1 URBANIZACION SAN MIGUEL DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-3;DISTRITAL;PROVINCIAL;0
31450;30101;APURIMAC;ABANCAY;ABANCAY;-13.62992625;-72.88602818;CENTRO MEDICO SAN MIGUEL;AVENIDA VICTOR RAUL HAYA DE LA TORRE MANZANA F LOTE 15 DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-3;PROVINCIAL;PROVINCIAL;0
33122;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.1659452;-78.5066027;Consultorio de ortodoncia y estA©tica dental ZAFIRO;AVENIDA Atahualpa NUMERO 340 PISO 2 DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
33362;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.60050771;-69.18372138;CENTRO OFTAMOLOGICO CAPULIAëAWI;CAJAMARCA NUMERO 249 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;0
32546;110101;ICA;ICA;ICA;-14.0678651;-75.7269209;CONSULTORIO OBSTAâTRICO LIMBA;CALLE PIURA NUMERO 259 DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-1;DISTRITAL;PROVINCIAL;0
32621;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.4811342;-76.3652779;CONSULTORIO MEDICO ESSENZA;ELIAS LINARES - PARTIDO ALTO NUMERO 242 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-2;DISTRITAL;PROVINCIAL;0
34031;180301;MOQUEGUA;ILO;ILO;-17.65242835;-71.33664585;C.S. PAMPA INALAMBRICA;AVENIDA 1 C 1 A ESPALDA DEL HOSPITAL ILO ILO ILO MOQUEGUA;I-3;DISTRITAL;PROVINCIAL;0
34251;30213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.65378871;-73.37111154;CONSULTORIO DENTAL D¬¥RIPA;CARMEN NUMERO 654 PISO 1 DISTRITO SAN JERONIMO PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;DISTRITAL;0
33865;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0918327;-77.0554702;CMT Centro Medico del Trabajador;AVENIDA FAUSTINO SANCHEZ CARRION NUMERO 960 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
33731;150113;LIMA;LIMA;JESUS MARIA;-12.0887415;-77.059317;CENTRO MEDICO LA FLORESTA;AVENIDA PERSHING ( EX FAUSTINO SANCHEZ CARRION ) NUMERO 417   419 PISO 3 INTERIOR 301 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
33319;220910;SAN MARTIN;SAN MARTIN;MORALES;-6.47952631;-76.38250192;CONSULTORIO ODONTOLOGICO DE PREVENCION Y REHABILITACION INTEGRAL ODONTO VIP;AVENIDA SALAVERRY NUMERO 259 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-1;PROVINCIAL;DISTRITAL;1
33571;200115;PIURA;PIURA;VEINTISEIS DE OCTUBRE;-5.1957094;-80.652969;CENTRO MEDICO  FAMILIA Y SALUD;OTROS ASENTAMIENTO HUMANO PACHITEA MANZANA G2 LOTE 02 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-2;PROVINCIAL;DISTRITAL;0
33963;150113;LIMA;LIMA;JESUS MARIA;-12.0705312;-77.0484232;CONSULTORIO MCLAB;AVENIDA GENERAL GARZON NUMERO 1080 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
33340;150101;LIMA;LIMA;LIMA;-12.05069618;-77.0549456;"PUESTO DE SALUD "" DR. WALTER ALBERTO RUITAìN ATALAYA""";AVENIDA TINGO MARAçA NUMERO 396 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
33605;240101;TUMBES;TUMBES;TUMBES;-3.55665808;-80.45026547;CENTRO MEDICO  FAMILIA;CALLE AGRICULTURA PISO 1 MANZANA O LOTE B DISTRITO TUMBES PROVINCIA TUMBES DEPARTAMENTO TUMBES;I-3;DISTRITAL;PROVINCIAL;1
34048;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1638737;-74.2235641;CONSULTORIO MEDICO ESTETICO OSCORIMA;LAS BEGONIAS NUMERO 29 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-2;PROVINCIAL;PROVINCIAL;0
33445;200115;PIURA;PIURA;VEINTISEIS DE OCTUBRE;-5.1952012;-80.6545019;CENTRO MAâDICO & ESTAâTICO DRA. PILAR CEVALLOS;URBANIZACION CLUB GRAU MANZANA C LOTE 03 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-2;PROVINCIAL;DISTRITAL;0
33851;120101;JUNIN;HUANCAYO;HUANCAYO;-12.0591244;-75.2050378;CENTRO DE DIAGNAìSTICO POR IMAGENES YABAJA;FRANCISCO SOLANO NUMERO 107 PISO 1 DISTRITO HUANCAYO PROVINCIA HUANCAYO DEPARTAMENTO JUNIN;I-3;DISTRITAL;PROVINCIAL;0
34662;40112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4218041;-71.5063453;POLICLINICO  VIRGEN  DEL ROSARIO;URBANIZACION FUNDO KENNEDY MANZANA B LOTE 13-6 URBANIZACION ASOCIACION DE VIVIENDA FUNDO KENNEDY DISTRITO PAUCARPATA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
33443;150121;LIMA;LIMA;PUEBLO LIBRE;-12.084645;-77.0620393;CONSULTORIO MERCADO HERRERA;AVENIDA BRASIL NUMERO 2730 PISO 5 DEPARTAMENTO 524 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
34345;70101;CALLAO;CALLAO;CALLAO;-12.0508491;-77.1259843;CONSULTORIO C Y C SALUD;AVENIDA TUPAC AMARU MANZANA V LOTE 22 URBANIZACION SANTA CRUZ DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
34120;150137;LIMA;LIMA;SANTA ANITA;-12.0433031;-76.9703673;CONSULTORIO OBSTETRICO ELIZABETH ARANGO;AVENIDA LOS VIRREYES PISO 2 DEPARTAMENTO 1 MANZANA H LOTE 1 URBANIZACION BENJAMIN DOIGG DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
33111;150103;LIMA;LIMA;ATE;-12.038907;-76.92428254;LOS PORTALES CONSULTORIOS MEDICOS;AVENIDA PROLONGACION JAVIER PRADO NUMERO 9263 MANZANA B2 LOTE 24 URBANIZACION LOS PORTALES DE JAVIER PRADO III ETAPA SEC 014 DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
33430;150131;LIMA;LIMA;SAN ISIDRO;-12.1076903;-77.0396589;CONSULTORIO MAâDICO DRA, MARIANELLA ARCELLES;AVENIDA EMILIO CAVENECIA NUMERO 0389 INTERIOR 1001 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
33700;70101;CALLAO;CALLAO;CALLAO;-12.02555068;-77.0990125;Consultorio Dental White Smile;AVENIDA El Olivar PISO 2 MANZANA E - 14 LOTE 12 DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;PROVINCIAL;0
31172;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9898081;-77.0053526;CONSULTORIO ODONTOLAìGICO SAN VICENTE;LAS ARCILLAS PISO 2 MANZANA U-1 LOTE 54 URBANIZACION SAN CARLOS DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
33478;110101;ICA;ICA;ICA;-14.0759353;-75.725775;"CENTRO DE SALUD MENTAL COMUNITARIO ""CRISTO MORENO DE LUREN""";CALLE HUACACHINA NUMERO 188 DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-3;DISTRITAL;PROVINCIAL;0
34210;150110;LIMA;LIMA;COMAS;-11.9475125;-77.0502594;CONSULTORIO DENTAL CV;CALLE Los Proceres NUMERO 182 PISO 2 INTERIOR 202 URBANIZACION Huaquillay DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
34970;40107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4408759;-71.5553461;CENTRO DE ATENCION PRIMARIA II HUNTER;AVENIDA PARIS NUMERO 506 DISTRITO JACOBO HUNTER PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
35267;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.1711196;-78.50189365;ATARAXIA CONSULTORIO ODINTOLOGICO;AVENIDA SAN MARTIN DE PORRES NUMERO 932 PISO 2 DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
34107;30101;APURIMAC;ABANCAY;ABANCAY;-13.6396564;-72.8926263;CONSULTORIO ODONTOLOGICO MOLERO;SALVADOR NUMERO 200 PISO 2 URBANIZACION LAS AMERICAS DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
32330;150123;LIMA;LIMA;PACHACAMAC;-12.1286581;-76.87147995;POLICLINICO SOLIDARIO MANCHAY;AVENIDA VAçCTOR MALAÅSQUEZ, MZ A LT. 1A-1B SECTOR 24 DE JUNIO ‚Äì ASOCIACION CASUARINAS DE COLLANAC DISTRITO PACHACAMAC PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
34456;30101;APURIMAC;ABANCAY;ABANCAY;-13.6415639;-72.8933335;Consultorio Odontologico Gomedi;AVENIDA Aviacion MANZANA w LOTE 04 DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
33762;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.16351961;-74.22524414;CONSULTORIO DENTAL TOMIS CHILDREN¬¥S;CARLOS F. VIVANCO NUMERO 361 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
34313;150137;LIMA;LIMA;SANTA ANITA;-12.0433031;-76.9703673;"CONSULTORIO MEDICO ""SAN MARCOS""";"JOSE CARLOS MARIATEGUI 510 ""A"" URB. UNIVERSAL DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA";I-2;PROVINCIAL;DISTRITAL;0
34430;150121;LIMA;LIMA;PUEBLO LIBRE;-12.0757231;-77.0546071;SALUD Y VIDA CONSULTORIO MEDICO;AVENIDA BRASIL NUMERO 1682 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
33885;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.65651294;-73.38665349;"CONSULTORIO DENTAL ""ORTHODENT""";DAVID SAMANEZ OCAMPO NUMERO 312 PISO 2 DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
33567;70102;CALLAO;CALLAO;BELLAVISTA;-12.0594663;-77.0976608;CONSULTORIO ODONTOLOGICO MULTIDENT;AVENIDA ELMER FAUCETT 1775 1779 2DO PISO URB JARDINES VIRU DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;DISTRITAL;0
34402;110101;ICA;ICA;ICA;-14.06338251;-75.72666243;Centro de Diagnostico JGanver Medic;CALLE La Mar NUMERO 149 PISO 2 INTERIOR 2 DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-1;DISTRITAL;PROVINCIAL;0
34663;40112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.42047696;-71.50839954;POLICLINICO 200 MILLAS;AVENIDA JOHN F. KENNEDY N∫ 1411 NUMERO 1411 PISO 1 MANZANA C LOTE 1 URBANIZACION CESAR VALLEJO DISTRITO PAUCARPATA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
33730;150121;LIMA;LIMA;PUEBLO LIBRE;-12.08464;-77.0620454;CONSULTORIO MAâDICO;AVENIDA BRASIL NUMERO 2730 PISO 13 DEPARTAMENTO 1310 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
34819;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.041693;-77.0982156;MediLife Consultorio;AVENIDA MANCO CAPAC NUMERO 123 DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
35060;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9988754;-77.0095424;SANNA CONSULTORIOS MAâDICOS SAN JUAN DE LURIGANCHO;AVENIDA PROCERES DE LA INDEPENDENCIA NUMERO 2047 PISO 1 URBANIZACION APV SAN HILARION DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
34831;110101;ICA;ICA;ICA;-14.0649359;-75.7300735;consultorio dental Clemente Lara Huallcca;CALLE LIBERTAD N NUMERO 267 PISO 2 DEPARTAMENTO 2 INTERIOR 2 MANZANA C DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-1;DISTRITAL;PROVINCIAL;0
34950;150201;LIMA;BARRANCA;BARRANCA;-10.7388996;-77.7714177;CENTRO MEDICO ALFREDO CUSQUI S.A.C;ENRIQUE PALACIOS NUMERO 169 DISTRITO BARRANCA PROVINCIA BARRANCA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;1
35054;150116;LIMA;LIMA;LINCE;-12.0829303;-77.0350147;CONSULTORIO DERMATOLAìGICO LAVI¬¥S;AVENIDA AREQUIPA NUMERO 1860 PISO 4 DEPARTAMENTO 411 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
34787;150105;LIMA;LIMA;BRE—A;-12.05635551;-77.04233031;NATURAL VITAL CONSULTORIO MEDICO;AVENIDA BOLIVIA NUMERO 527 DISTRITO BREAëA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
35214;40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.41245504;-71.51987123;CENTRO MEDICO VIGPRO SALUD;OTROS COOP. LA CANTUTA MANZANA E LOTE 15 DISTRITO JOSE LUIS BUSTAMANTE Y RIVERO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
34672;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.3982992;-71.5267979;CONSULTORIO ODONTOLAìGICO BREST JAVIER PAUCAR MONTESINOS;AVENIDA LA PAZ NUMERO 313A PISO 2 DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-1;PROVINCIAL;PROVINCIAL;0
34939;150201;LIMA;BARRANCA;BARRANCA;-10.7501094;-77.7599896;Consultorio Dental San Vicente;CALLE jose olaya NUMERO 234 DISTRITO BARRANCA PROVINCIA BARRANCA DEPARTAMENTO LIMA;I-1;DISTRITAL;PROVINCIAL;0
34815;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.20974116;-76.93913037;CONSULTORIO DENTAL DE LA ROCA;OTROS SECTOR 02 GRUPO 14 MANZANA E LOTE 4 2DO PISO DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;1
35204;150103;LIMA;LIMA;ATE;-12.04260452;-76.93536959;POLICLINICO VALENCIA;AVENIDA CARRETERA CENTRAL MZA N LOTE 16  2DO Y 3ER PISO URBANIZACION LOS PORTALES DE JAVIER PRADO DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
35353;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.150785;-78.5088663;CENTRO MAâDICO CAPILAR PERFECTION;SAN ROQUE NUMERO 248 URBANIZACION SAN LUIS DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
34865;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.14973863;-78.50754983;CONSULTORIO ODONTOLOGICO SORISAS GENIALES;PAUL RIVET NUMERO 145 URBANIZACION RAYMINA DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
36570;110101;ICA;ICA;ICA;-14.07546;-75.7341811;CLINICA CGM SAC;URBANIZACION PUENTE BLANCO 2 ETAPA MANZANA A LOTE 12 DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-2;DISTRITAL;PROVINCIAL;0
36461;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.14410846;-74.22784723;CONSULTORIO ODONTOLOGICO ELITE;OTROS ASOC. LICENCIADOS MANZANA D LOTE 09 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
36701;150116;LIMA;LIMA;LINCE;-12.0854497;-77.0345246;CONSULTORIO DE GINECOLOGIA OBSTETRICIA MATERNO FETAL Y ECOGRAFIA;AVENIDA AREQUIPA NUMERO 2080 PISO 3 DEPARTAMENTO 302 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
36730;30216;APURIMAC;ANDAHUAYLAS;TALAVERA;-13.64849887;-73.43469571;"CENTRO MEDICO ""MI PERU""";LEONIDAS BERROCAL NUMERO 374 PISO 1 DISTRITO TALAVERA PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-3;PROVINCIAL;DISTRITAL;0
35009;200101;PIURA;PIURA;PIURA;-5.184305;-80.653749;CLINICA DENTAL MISTICA;URBANIZACION LA ALBORADA PISO 2 MANZANA B LOTE 31 URBANIZACION LA ALBORADA DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-1;DISTRITAL;PROVINCIAL;0
36392;150134;LIMA;LIMA;SAN LUIS;-12.0756438;-77.0004462;CONSULTORIO ODONTOLOGICO DIAZ;AVENIDA SAN LUIS NUMERO 915 PISO 2 URBANIZACION LAS MORAS DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
36230;60801;CAJAMARCA;JAEN;JAEN;-5.7062776;-78.8118527;CENTRO MEDICO SALUD MUJER;CALLE ZARUMILLA NUMERO 1332 PISO 1 DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
35683;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.7061836;-79.9136223;CENTRO DE SALUD MENTAL COMUNITARIO NAYLAMP LAMBAYEQUE;AVENIDA FERNANDO BELAUNDE TERRY NUMERO 140 MANZANA Aë LOTE 4 DISTRITO LAMBAYEQUE PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE;I-2;DISTRITAL;PROVINCIAL;1
36751;150110;LIMA;LIMA;COMAS;-11.913394;-77.039721;"CONSULTORIO MEDICO ""VIDA Y SALUD""";AVENIDA TUPAC AMARU CON Jr.LOS GERANIOS NUMERO 107 PISO 2 INTERIOR 201 MANZANA A LOTE 1 URBANIZACION POPULAR SAN JUAN BAUTISTA DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
35904;150810;LIMA;HUAURA;SANTA MARIA;-11.1099498;-77.58539;POLICLINICO CENTRAL SALUD;AVENIDA 28 DE JULIO NUMERO 534 DISTRITO HUACHO PROVINCIA HUAURA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
35743;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.4879464;-76.3693414;CONSULTORIO ODONTOLOGICO ODONTOVIAL;LOS ROSALES NUMERO 399 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
35742;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.4882866;-76.3578383;CONSULTORIO DENTAL LIZ;RIOJA NUMERO 338 PISO 3 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
36594;50110;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;-13.1662781;-74.2185039;CENTRO DE SALUD NAZARENO;CIRO ALEGRIA NUMERO 800 DISTRITO JESUS NAZARENO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
36311;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1476079;-74.2263884;CENTRO MEDICO ALLINKAY;AVENIDA LOS PINOS N¬™ 388 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;PROVINCIAL;0
36317;50102;AYACUCHO;HUAMANGA;ACOCRO;-13.20101598;-74.0137533;PUESTO DE SALUD PARCCAHUANCA;"PARCCAHUANCA NUMERO S/N MANZANA ""Q"" LOTE 1 DISTRITO ACOCRO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO";I-1;PROVINCIAL;DISTRITAL;0
35717;150136;LIMA;LIMA;SAN MIGUEL;-12.08178235;-77.10132729;CENTRO DE SALUD MENTAL COMUNITARIO EXCELENCIA SAN MIGUEL;AVENIDA AV LA PAZ 2008 1 SAN MIGUEL LIMA LIMA;I-3;PROVINCIAL;DISTRITAL;0
36078;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.3988569;-71.5482683;CENTRO MEDICO TAOZEN;CALLE calle juana espinoza NUMERO 311 DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;PROVINCIAL;0
36510;150113;LIMA;LIMA;JESUS MARIA;-12.06538587;-77.04511083;CLINICA HOLA DOC;AVENIDA 28  DE  JULIO NUMERO 100 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;2
36898;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.65738502;-73.39051556;"CONSULTORIO DENTAL ""SAN MARCOS""";AYACUCHO NUMERO 225 PISO 2 DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;1
36414;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.69765389;-79.90363029;CENTRO MEDICO SANTO TOMAS PERU;AVENIDA HUAMACHUCO NUMERO 181 MANZANA 23 LOTE 2 DISTRITO LAMBAYEQUE PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE;I-3;DISTRITAL;PROVINCIAL;0
36639;200101;PIURA;PIURA;PIURA;-5.1904581;-80.6500332;CLINICA DE ESPECIALIDADES MAâDICAS ARCANGEL SAN MIGUEL;URBANIZACION SAN FELIPE MANZANA C LOTE 5 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-3;DISTRITAL;PROVINCIAL;0
36732;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-6.0294357;-76.96769046;CONSULTORIO MEDICO PEDIATRICO DRA. CARO;PEDRO PASCASIO NORIEGA NUMERO 783 DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-2;DISTRITAL;PROVINCIAL;0
35539;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-12.00674324;-77.01103739;CENTRO PSICOLAíGICO VALIDANDO EMOCIONES;AVENIDA LAS FLORES DE PRIMAVERA NUMERO 1406 PISO 2 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
